date,air_pressure,water_vapor_pressure,relative_air_humidity,specific_air_humidity,average_cloud_cover,temperature,wind_speed,downfall,cloudy_weather
datetime64[ns],object,float64,float64,float64,float64,float64,float64,float64,float64
2002-11-24 00:00:00,1002,4.1,61.0,,,0.8,4.6,0.0,
2002-11-25 00:00:00,995.4,4.6,61.0,,,1.6,4.1,0.6,
2002-11-26 00:00:00,994.1,4.9,73.0,,,0.6,3.1,0.0,
2002-11-27 00:00:00,1000.6,5.8,88.0,,,1.7,4.6,0.6,
2002-11-28 00:00:00,1001.4,4.5,69.0,,,0.5,7.2,0.3,
2002-11-29 00:00:00,1009.4,3.3,57.0,,,0.5,9.3,0.0,
2002-11-30 00:00:00,1011.6,2.7,52.0,,,-2.4,8.7,0.0,
2002-12-01 00:00:00,999.9,3.1,53.0,,,-1.4,7.7,0.0,
2002-12-02 00:00:00,994.1,3.4,61.0,,,-1.4,5.1,0.0,
2002-12-03 00:00:00,1005,3.9,81.0,,,-3.6,2.6,0.0,
2002-12-04 00:00:00,1005.4,3.7,55.0,,,1.7,8.2,0.0,
2002-12-05 00:00:00,1019,4.0,67.0,,,-0.9,5.1,0.0,
2002-12-06 00:00:00,1029.8,3.1,77.0,,,-3.4,2.6,0.0,
2002-12-07 00:00:00,1029.8,2.5,65.0,,,-5.6,2.6,0.0,
2002-12-08 00:00:00,1030.8,2.7,69.0,,,-7.3,4.1,0.0,
2002-12-09 00:00:00,1027.8,4.1,80.0,,,-3.0,2.6,0.0,
2002-12-10 00:00:00,1022.9,4.0,86.0,,,-3.7,4.6,0.1,
2002-12-11 00:00:00,1016.6,5.8,84.0,,,-1.1,5.7,0.0,
2002-12-12 00:00:00,1014.2,6.0,86.0,,,1.9,6.2,0.7,
2002-12-13 00:00:00,1016.6,3.6,83.0,,,-1.5,3.6,0.2,
2002-12-14 00:00:00,1016.9,3.2,78.0,,,-6.6,3.6,0.0,
2002-12-15 00:00:00,1013.6,2.4,73.0,,,-7.9,3.6,0.0,
2002-12-16 00:00:00,1007.9,3.1,63.0,,,-4.0,5.1,0.0,
2002-12-17 00:00:00,996.5,5.6,82.0,,,-0.4,8.7,0.1,
2002-12-18 00:00:00,1005.4,5.5,91.0,,,-0.1,6.7,8.8,
2002-12-19 00:00:00,994.4,7.1,89.0,,,3.3,9.3,11.2,
2002-12-20 00:00:00,987.8,4.7,84.0,,,-0.1,12.9,31.4,
2002-12-21 00:00:00,998.5,3.9,86.0,,,-3.5,5.7,8.2,
2002-12-22 00:00:00,1003.4,2.1,81.0,,,-8.7,5.1,0.8,
2002-12-23 00:00:00,1004.9,2.0,58.0,,,-6.7,4.1,0.0,
2002-12-24 00:00:00,1000.5,2.2,46.0,,,-3.3,6.2,0.0,
2002-12-25 00:00:00,996.7,3.2,69.0,,,-4.2,5.1,0.0,
2002-12-26 00:00:00,993.7,4.1,83.0,,,-3.5,2.6,0.0,
2002-12-27 00:00:00,987.2,4.0,80.0,,,-2.0,3.1,0.0,
2002-12-28 00:00:00,984.5,3.5,65.0,,,-0.8,3.1,0.0,
2002-12-29 00:00:00,989.2,2.5,68.0,,,-5.4,4.6,0.0,
2002-12-30 00:00:00,999.2,1.3,69.0,,,-14.4,4.6,0.3,
2002-12-31 00:00:00,993.1,4.0,78.0,,,-10.9,7.2,0.0,
2003-01-01 00:00:00,987.5,1.7,88.0,,,-9.5,9.3,11.2,
2003-01-02 00:00:00,985,1.6,77.0,,,-16.1,3.1,0.0,
2003-01-03 00:00:00,990.9,1.2,81.0,,,-19.6,4.1,0.0,
2003-01-04 00:00:00,986.5,4.3,85.0,,,-11.7,6.2,0.0,
2003-01-05 00:00:00,998.7,2.0,88.0,,,-11.9,8.2,4.8,
2003-01-06 00:00:00,1001.1,6.1,87.0,,,-5.3,6.7,0.2,
2003-01-07 00:00:00,1000,5.9,84.0,,,2.0,5.7,4.5,
2003-01-08 00:00:00,998.2,5.7,79.0,,,2.9,7.7,8.3,
2003-01-09 00:00:00,1001.5,4.8,84.0,,,0.4,8.7,6.1,
2003-01-10 00:00:00,1006.6,5.3,92.0,,,-1.8,7.7,0.1,
2003-01-11 00:00:00,992.1,6.1,87.0,,,2.5,8.7,3.2,
2003-01-12 00:00:00,984.1,6.5,84.0,,,2.4,8.2,24.2,
2003-01-13 00:00:00,986.8,5.1,80.0,,,-0.3,7.7,6.3,
2003-01-14 00:00:00,966.5,5.9,85.0,,,2.3,19.5,5.8,
2003-01-15 00:00:00,964.6,5.5,82.0,,,2.9,8.2,10.3,
2003-01-16 00:00:00,979.1,4.5,71.0,,,-0.3,9.8,2.7,
2003-01-17 00:00:00,969.4,6.8,76.0,,,4.5,7.2,7.1,
2003-01-18 00:00:00,966.2,6.7,71.0,,,3.5,13.4,3.3,
2003-01-19 00:00:00,989.6,3.5,84.0,,,-1.6,6.7,3.1,
2003-01-20 00:00:00,976.2,4.0,68.0,,,-2.8,7.2,0.6,
2003-01-21 00:00:00,968.2,5.4,94.0,,,-2.0,4.1,0.8,
2003-01-22 00:00:00,981.8,5.0,94.0,,,-2.5,5.1,5.0,
2003-01-23 00:00:00,1003.1,3.4,83.0,,,-3.4,5.1,2.0,
2003-01-24 00:00:00,990.4,5.9,50.0,,,1.6,11.3,0.1,
2003-01-25 00:00:00,988.1,6.9,80.0,,,3.7,13.9,5.0,
2003-01-26 00:00:00,986.5,5.5,77.0,,,2.6,6.2,8.1,
2003-01-27 00:00:00,979.5,6.4,87.0,,,1.6,6.2,2.9,
2003-01-28 00:00:00,973.6,5.8,92.0,,,0.6,5.1,3.8,
2003-01-29 00:00:00,985.5,2.8,82.0,,,-5.9,4.1,3.8,
2003-01-30 00:00:00,989.7,2.0,81.0,,,-12.6,3.1,0.0,
2003-01-31 00:00:00,995.3,2.1,71.0,,,-11.7,5.1,0.0,
2003-02-01 00:00:00,980.4,3.9,76.0,,,-1.6,5.7,1.3,
2003-02-02 00:00:00,965.7,3.7,54.0,,,1.1,9.3,0.6,
2003-02-03 00:00:00,963.1,3.6,57.0,,,0.3,6.2,0.3,
2003-02-04 00:00:00,975.2,3.3,62.0,,,-1.8,4.6,0.0,
2003-02-05 00:00:00,990.1,2.3,76.0,,,-8.4,3.1,0.0,
2003-02-06 00:00:00,992.6,3.3,91.0,,,-7.4,3.1,2.0,
2003-02-07 00:00:00,989.2,4.3,92.0,,,-1.4,4.1,1.0,
2003-02-08 00:00:00,987.9,5.6,66.0,,,5.7,6.7,1.1,
2003-02-09 00:00:00,996.4,5.6,61.0,,,6.6,7.2,0.0,
2003-02-10 00:00:00,1002.2,4.9,75.0,,,4.1,7.2,0.0,
2003-02-11 00:00:00,1004.6,5.9,72.0,,,2.8,3.1,0.1,
2003-02-12 00:00:00,1013.9,5.2,72.0,,,3.7,4.1,0.6,
2003-02-13 00:00:00,1014.6,5.8,67.0,,,2.3,5.1,0.0,
2003-02-14 00:00:00,1018.3,6.1,83.0,,,2.3,5.1,0.6,
2003-02-15 00:00:00,1021.7,3.9,68.0,,,0.6,5.1,0.0,
2003-02-16 00:00:00,1021.7,3.9,72.0,,,-2.4,4.6,0.0,
2003-02-17 00:00:00,1022.9,3.6,71.0,,,-4.2,4.6,0.0,
2003-02-18 00:00:00,1019.3,4.1,75.0,,,-1.9,3.1,0.0,
2003-02-19 00:00:00,1012.9,4.0,76.0,,,-3.1,2.1,0.0,
2003-02-20 00:00:00,1008.9,3.7,77.0,,,-3.3,2.6,0.0,
2003-02-21 00:00:00,1007.3,4.9,78.0,,,-0.6,3.6,0.0,
2003-02-22 00:00:00,1016,4.1,73.0,,,-1.5,3.1,0.0,
2003-02-23 00:00:00,1011.5,3.5,65.0,,,-2.2,2.6,0.0,
2003-02-24 00:00:00,1010.4,3.4,57.0,,,-2.2,3.1,0.0,
2003-02-25 00:00:00,1013.7,4.3,72.0,,,-1.7,4.6,0.0,
2003-02-26 00:00:00,1008.5,3.3,64.0,,,-0.7,3.1,0.0,
2003-02-27 00:00:00,1006.3,3.8,68.0,,,-1.3,2.1,0.0,
2003-02-28 00:00:00,1007.4,3.7,78.0,,,-4.0,2.6,0.0,
2003-03-01 00:00:00,1002,2.4,48.0,,,-1.0,2.6,0.0,
2003-03-02 00:00:00,1001.8,3.3,57.0,,,-2.6,2.6,0.0,
2003-03-03 00:00:00,1005.4,3.3,72.0,,,-4.1,2.6,0.0,
2003-03-04 00:00:00,1005.8,2.9,65.0,,,-3.1,3.1,0.0,
2003-03-05 00:00:00,994.9,3.9,50.0,,,0.8,8.2,0.0,
2003-03-06 00:00:00,990.1,4.2,51.0,,,2.8,7.7,0.0,
2003-03-07 00:00:00,986.9,5.7,55.0,,,5.0,6.2,0.0,
2003-03-08 00:00:00,986.5,4.7,54.0,,,5.0,5.7,0.2,
2003-03-09 00:00:00,982.7,4.2,59.0,,,3.6,5.1,0.5,
2003-03-10 00:00:00,974.4,6.3,73.0,,,5.8,7.2,3.0,
2003-03-11 00:00:00,979,5.6,75.0,,,3.5,5.7,0.2,
2003-03-12 00:00:00,1006.5,5.3,86.0,,,1.0,5.7,1.3,
2003-03-13 00:00:00,1018.9,6.2,66.0,,,5.5,8.7,0.9,
2003-03-14 00:00:00,1023.6,6.7,74.0,,,3.9,5.1,0.0,
2003-03-15 00:00:00,1025.1,5.8,73.0,,,4.0,4.1,0.1,
2003-03-16 00:00:00,1017.3,7.6,85.0,,,2.7,7.2,0.0,
2003-03-17 00:00:00,1018.8,7.6,84.0,,,5.0,6.2,3.4,
2003-03-18 00:00:00,1012.5,6.7,84.0,,,4.5,7.2,1.5,
2003-03-19 00:00:00,1007.9,3.9,69.0,,,3.4,8.2,4.9,
2003-03-20 00:00:00,1009.3,4.4,61.0,,,1.8,4.1,0.8,
2003-03-21 00:00:00,1004.1,6.6,58.0,,,3.3,4.6,0.0,
2003-03-22 00:00:00,998,6.4,55.0,,,7.4,7.7,1.1,
2003-03-23 00:00:00,998.9,6.9,68.0,,,6.3,9.8,0.0,
2003-03-24 00:00:00,1002.1,7.1,75.0,,,5.4,6.2,2.5,
2003-03-25 00:00:00,1002.1,7.2,78.0,,,5.1,3.1,0.1,
2003-03-26 00:00:00,998.7,6.7,57.0,,,7.9,3.6,0.0,
2003-03-27 00:00:00,998.6,6.5,81.0,,,4.3,7.2,1.0,
2003-03-28 00:00:00,997.8,5.3,62.0,,,4.9,5.1,6.0,
2003-03-29 00:00:00,985.9,6.6,73.0,,,5.0,4.6,0.7,
2003-03-30 00:00:00,979.6,6.3,83.0,,,2.5,8.7,2.5,
2003-03-31 00:00:00,1000,4.0,71.0,,,1.6,5.1,0.7,
2003-04-01 00:00:00,972.8,5.2,52.0,3.3,,5.3,10.3,,
2003-04-02 00:00:00,981.3,6.1,86.0,3.9,,2.3,7.7,0.5,
2003-04-03 00:00:00,998.1,5.4,82.0,3.4,,-0.4,4.6,4.6,
2003-04-04 00:00:00,995.2,5.4,76.0,3.4,,2.1,12.3,16.5,
2003-04-05 00:00:00,1010,5.0,86.0,3.1,,-1.3,10.3,5.0,
2003-04-06 00:00:00,1017.2,4.1,69.0,2.5,,-0.2,4.1,2.6,
2003-04-07 00:00:00,1013.4,3.8,63.0,2.3,,0.0,2.6,0.0,
2003-04-08 00:00:00,1011,4.5,63.0,2.8,,1.6,3.1,0.0,
2003-04-09 00:00:00,1012.2,5.6,62.0,3.5,,4.9,4.6,0.0,
2003-04-10 00:00:00,1001.7,3.3,43.0,2.1,,3.5,8.2,0.0,
2003-04-11 00:00:00,997.5,3.5,50.0,2.2,,2.3,6.7,0.0,
2003-04-12 00:00:00,996.6,3.8,47.0,2.4,,3.9,6.2,0.0,
2003-04-13 00:00:00,1009.3,5.1,59.0,3.1,,3.4,4.1,0.0,
2003-04-14 00:00:00,1013.4,4.9,57.0,3.0,,6.1,4.1,0.0,
2003-04-15 00:00:00,1012.9,6.4,52.0,3.9,,9.8,4.6,0.0,
2003-04-16 00:00:00,1016.4,6.1,46.0,3.7,,10.8,4.1,0.0,
2003-04-17 00:00:00,1023.2,7.6,60.0,4.6,,9.5,3.1,0.0,
2003-04-18 00:00:00,1023.3,7.2,57.0,4.4,,10.4,3.6,0.0,
2003-04-19 00:00:00,1018.5,7.4,59.0,4.5,,10.2,3.1,0.0,
2003-04-20 00:00:00,1010.7,7.4,55.0,4.5,,10.7,3.6,0.0,
2003-04-21 00:00:00,1008.7,6.0,46.0,3.7,,10.9,3.6,0.0,
2003-04-22 00:00:00,1007.9,7.7,70.0,4.7,,6.8,3.6,0.0,
2003-04-23 00:00:00,1008.6,6.0,66.0,3.7,,5.6,4.6,0.0,
2003-04-24 00:00:00,1009,4.4,51.0,2.7,,4.3,3.6,0.0,
2003-04-25 00:00:00,1005.4,4.5,53.0,2.8,,4.1,4.1,0.0,
2003-04-26 00:00:00,992.6,5.9,57.0,3.7,,6.6,10.3,0.0,
2003-04-27 00:00:00,983.6,5.8,63.0,3.7,,6.3,9.8,0.0,
2003-04-28 00:00:00,985.3,6.8,77.0,4.3,,4.5,4.1,0.0,
2003-04-29 00:00:00,985.8,6.5,77.0,4.1,,5.5,5.7,1.0,
2003-04-30 00:00:00,982.8,7.0,72.0,4.5,,4.9,5.1,1.3,
2003-05-01 00:00:00,987.4,5.2,75.0,3.3,,3.5,4.6,,
2003-05-02 00:00:00,995.9,4.8,71.0,3.0,,1.7,6.2,1.3,
2003-05-03 00:00:00,995.1,4.4,48.0,2.7,,3.5,4.6,0.5,
2003-05-04 00:00:00,996.2,5.3,65.0,3.3,,6.0,7.2,0.0,
2003-05-05 00:00:00,988.4,7.4,49.0,4.7,,10.4,8.7,0.0,
2003-05-06 00:00:00,987,8.2,86.0,5.2,,7.1,6.2,1.2,
2003-05-07 00:00:00,998,6.2,66.0,3.9,,6.4,5.7,8.7,
2003-05-08 00:00:00,988.6,6.0,55.0,3.8,,8.2,7.2,0.0,
2003-05-09 00:00:00,988.2,7.6,79.0,4.8,,6.6,9.3,1.5,
2003-05-10 00:00:00,992.1,6.5,53.0,4.1,,7.9,4.1,1.4,
2003-05-11 00:00:00,999.2,4.8,47.0,3.0,,10.5,6.2,0.2,
2003-05-12 00:00:00,994.8,6.8,49.0,4.3,,12.1,8.2,0.0,
2003-05-13 00:00:00,992.7,7.4,63.0,4.6,,9.8,6.2,0.0,
2003-05-14 00:00:00,985.5,7.5,83.0,4.8,,7.7,6.7,5.8,
2003-05-15 00:00:00,1001.8,6.3,73.0,3.9,,4.7,7.4,7.8,
2003-05-16 00:00:00,1002.1,6.5,73.0,4.0,,5.6,3.1,1.8,
2003-05-17 00:00:00,996.8,6.9,60.0,4.3,,9.8,4.1,0.2,
2003-05-18 00:00:00,994.3,6.6,40.0,4.1,,13.7,6.7,0.0,
2003-05-19 00:00:00,989.7,7.7,50.0,4.9,,14.5,5.7,0.0,
2003-05-20 00:00:00,988.5,9.3,69.0,5.9,,11.9,4.6,0.0,
2003-05-21 00:00:00,992,9.9,83.0,6.2,,9.1,4.6,4.0,
2003-05-22 00:00:00,998.3,9.6,86.0,6.0,,8.4,4.1,9.1,
2003-05-23 00:00:00,990.4,7.9,54.0,5.0,,12.7,5.1,1.4,
2003-05-24 00:00:00,992.8,8.5,50.0,5.3,,13.6,5.1,0.0,
2003-05-25 00:00:00,996.7,10.1,63.0,6.4,,13.4,4.1,0.0,
2003-05-26 00:00:00,997.3,9.8,82.0,6.1,,9.6,4.6,3.5,
2003-05-27 00:00:00,1002.5,7.2,65.0,,,9.9,12.3,2.0,
2003-05-28 00:00:00,1008.6,8.5,70.0,5.3,,9.6,7.2,1.7,
2003-05-29 00:00:00,998.6,11.4,80.0,7.1,,11.0,2.6,0.9,
2003-05-30 00:00:00,999.3,6.8,64.0,4.2,,7.8,7.7,2.5,
2003-05-31 00:00:00,999.6,6.8,69.0,4.3,,6.3,8.2,0.9,
2003-06-01 00:00:00,1000.1,8.2,61.0,5.1,,9.7,5.1,,
2003-06-02 00:00:00,997.5,9.8,51.0,6.1,,15.9,3.1,0.0,
2003-06-03 00:00:00,998,12.2,55.0,7.7,,18.1,3.6,0.0,
2003-06-04 00:00:00,1000.2,13.4,73.0,8.3,,15.8,3.6,0.0,
2003-06-05 00:00:00,990.2,12.8,79.0,8.1,,14.0,6.2,0.0,
2003-06-06 00:00:00,996.5,9.9,68.0,6.2,,12.8,6.2,36.4,
2003-06-07 00:00:00,996.3,11.4,78.0,7.2,,12.5,3.1,4.6,
2003-06-08 00:00:00,997.7,11.5,77.0,7.2,,12.6,3.6,0.0,
2003-06-09 00:00:00,991.4,10.2,75.0,6.4,,11.3,5.1,1.2,
2003-06-10 00:00:00,999.6,6.8,54.0,4.2,,9.5,4.1,0.0,
2003-06-11 00:00:00,991.4,10.1,65.0,6.4,,12.4,4.1,0.0,
2003-06-12 00:00:00,994.3,11.3,82.0,7.1,,10.2,4.6,1.6,
2003-06-13 00:00:00,998.6,8.4,78.0,5.2,,8.0,3.6,1.1,
2003-06-14 00:00:00,1003.9,6.8,61.0,4.2,,8.4,4.6,0.4,
2003-06-15 00:00:00,1002.6,7.1,59.0,4.4,,8.5,3.6,0.0,
2003-06-16 00:00:00,1002.8,7.0,65.0,4.3,,8.5,4.6,0.0,
2003-06-17 00:00:00,999.4,8.5,52.0,5.3,,11.3,4.1,0.0,
2003-06-18 00:00:00,994.1,10.5,59.0,6.6,,16.4,5.1,0.0,
2003-06-19 00:00:00,982.7,11.1,78.0,7.0,,13.2,6.7,1.5,
2003-06-20 00:00:00,985.1,10.9,73.0,6.9,,11.6,4.1,5.0,
2003-06-21 00:00:00,992.5,11.6,82.0,7.3,,13.1,3.6,2.6,
2003-06-22 00:00:00,995.7,10.7,70.0,6.7,,13.2,3.1,0.0,
2003-06-23 00:00:00,989.5,10.2,58.0,6.5,,15.9,5.7,0.0,
2003-06-24 00:00:00,990.3,10.0,66.0,6.3,,14.8,5.1,0.6,
2003-06-25 00:00:00,1004.6,13.0,85.0,8.1,,12.5,4.6,0.6,
2003-06-26 00:00:00,1009.2,12.1,72.0,7.5,,14.6,3.6,4.3,
2003-06-27 00:00:00,1006.3,12.3,60.0,7.6,,17.8,3.6,0.0,
2003-06-28 00:00:00,1002.7,12.7,64.0,7.9,,16.8,3.6,0.0,
2003-06-29 00:00:00,1000.8,10.5,56.0,6.5,,17.4,6.7,0.0,
2003-06-30 00:00:00,998.5,11.8,56.0,7.4,,16.6,3.6,0.0,
2003-07-01 00:00:00,992.7,11.3,52.0,7.1,,18.4,3.6,,
2003-07-02 00:00:00,989.7,13.1,58.0,8.3,,18.5,4.1,0.0,
2003-07-03 00:00:00,990.2,14.3,66.0,9.1,,19.5,4.6,0.0,
2003-07-04 00:00:00,993.6,11.2,73.0,7.1,,13.8,5.1,0.0,
2003-07-05 00:00:00,997,9.1,65.0,5.7,,11.2,4.1,0.0,
2003-07-06 00:00:00,1000.4,9.5,65.0,5.9,,11.5,4.1,0.0,
2003-07-07 00:00:00,1000,10.0,62.0,6.3,,13.3,3.6,0.0,
2003-07-08 00:00:00,995.9,11.3,64.0,7.1,,15.7,4.1,0.0,
2003-07-09 00:00:00,999.5,12.0,83.0,7.5,,13.3,5.1,2.3,
2003-07-10 00:00:00,1000,11.2,58.0,7.0,,14.6,4.1,0.2,
2003-07-11 00:00:00,991.7,13.1,71.0,8.2,,15.0,4.1,0.0,
2003-07-12 00:00:00,996.5,11.7,79.0,7.3,,13.4,3.6,12.7,
2003-07-13 00:00:00,1006.9,11.3,65.0,7.0,,14.9,3.1,0.5,
2003-07-14 00:00:00,1006.9,12.8,56.0,7.9,,18.3,3.1,0.0,
2003-07-15 00:00:00,1004.8,15.8,58.0,9.9,,21.2,4.1,0.0,
2003-07-16 00:00:00,1006.2,16.0,60.0,10.0,,21.9,3.1,0.0,
2003-07-17 00:00:00,1005,14.7,56.0,9.2,,22.3,3.6,0.0,
2003-07-18 00:00:00,1001.2,18.0,69.0,11.2,,21.2,4.1,0.0,
2003-07-19 00:00:00,999.8,16.7,78.0,10.5,,20.3,5.1,0.0,
2003-07-20 00:00:00,1000.7,16.6,70.0,10.3,,19.1,4.1,10.1,
2003-07-21 00:00:00,995.8,,59.0,,,22.4,6.2,0.0,
2003-07-22 00:00:00,995,16.3,80.0,10.3,,18.0,4.6,0.0,
2003-07-23 00:00:00,996.1,14.7,84.0,9.3,,15.4,5.1,7.9,
2003-07-24 00:00:00,995.5,14.4,66.0,9.1,,17.9,4.1,7.6,
2003-07-25 00:00:00,992.9,13.5,58.0,8.5,,19.8,6.7,0.0,
2003-07-26 00:00:00,992.1,12.3,55.0,7.7,,20.0,5.7,0.0,
2003-07-27 00:00:00,991.6,13.5,70.0,8.5,,17.2,5.1,0.0,
2003-07-28 00:00:00,997.2,13.6,80.0,8.5,,14.7,4.6,1.7,
2003-07-29 00:00:00,1005.5,14.0,62.0,8.7,,18.1,3.6,0.2,
2003-07-30 00:00:00,1002,9.9,40.0,6.1,,21.7,6.7,0.0,
2003-07-31 00:00:00,1000.1,13.6,52.0,8.5,,20.2,3.6,0.0,
2003-08-01 00:00:00,995.8,12.3,45.0,7.7,,21.0,8.7,,
2003-08-02 00:00:00,1000.1,14.2,81.0,8.9,,15.5,5.7,4.1,
2003-08-03 00:00:00,1001.9,12.4,79.0,7.7,,15.0,3.6,0.6,
2003-08-04 00:00:00,1004.9,12.1,82.0,7.5,,13.6,7.7,2.7,
2003-08-05 00:00:00,1012.2,12.0,77.0,7.4,,12.8,5.1,3.2,
2003-08-06 00:00:00,1009.8,11.5,74.0,7.1,,14.0,3.1,0.4,
2003-08-07 00:00:00,1006.7,13.8,81.0,8.5,,14.7,4.1,0.8,
2003-08-08 00:00:00,1008.5,10.4,63.0,6.4,,14.7,3.1,0.0,
2003-08-09 00:00:00,1007,10.7,60.0,6.6,,14.6,3.6,0.0,
2003-08-10 00:00:00,1003.7,12.5,55.0,7.8,,18.9,3.6,0.0,
2003-08-11 00:00:00,1005.7,16.3,90.0,10.1,,16.7,3.1,1.8,
2003-08-12 00:00:00,1004.3,12.8,74.0,7.9,,15.0,4.1,7.8,
2003-08-13 00:00:00,994.8,12.0,79.0,7.6,,13.3,3.6,0.0,
2003-08-14 00:00:00,982.7,14.1,83.0,9.0,,14.1,4.6,11.2,
2003-08-15 00:00:00,989.2,13.5,80.0,8.5,,14.8,4.6,13.3,
2003-08-16 00:00:00,998.6,13.7,79.0,8.6,,15.5,5.1,1.6,
2003-08-17 00:00:00,1002.7,11.9,70.0,7.4,,14.3,3.6,0.0,
2003-08-18 00:00:00,998.7,12.1,68.0,7.6,,15.2,3.1,0.0,
2003-08-20 00:00:00,988.3,12.8,87.0,8.1,,13.3,5.7,16.4,
2003-08-21 00:00:00,986.8,12.1,75.0,7.6,,14.1,4.6,12.1,
2003-08-22 00:00:00,981,13.1,83.0,8.3,,14.0,4.1,0.0,
2003-08-23 00:00:00,992.1,14.3,83.0,9.0,,15.4,5.7,18.3,
2003-08-24 00:00:00,1005.7,12.0,71.0,7.4,,14.4,5.7,1.8,
2003-08-25 00:00:00,1002.2,12.3,87.0,7.7,,11.9,4.1,0.7,
2003-08-26 00:00:00,992.3,9.8,88.0,6.1,,8.8,5.7,11.3,
2003-08-27 00:00:00,991.1,10.0,81.0,6.3,,10.2,4.1,12.6,
2003-08-28 00:00:00,991.1,10.1,81.0,6.4,,10.6,4.6,0.6,
2003-08-29 00:00:00,993.4,10.3,86.0,6.5,,9.9,3.6,1.6,
2003-08-30 00:00:00,994.3,9.5,85.0,6.0,,9.4,3.6,4.6,
2003-08-31 00:00:00,997.6,8.2,74.0,5.1,,8.5,5.1,1.0,
2003-09-01 00:00:00,1003.3,8.1,75.0,5.0,,8.2,3.6,,
2003-09-02 00:00:00,1001.7,9.5,81.0,5.9,,9.1,3.6,0.2,
2003-09-04 00:00:00,1006.9,11.9,81.0,7.4,,12.6,6.2,3.4,
2003-09-05 00:00:00,1006.3,12.3,79.0,7.6,,13.7,4.1,3.7,
2003-09-06 00:00:00,1001.1,11.3,71.0,7.0,,14.5,5.1,0.0,
2003-09-07 00:00:00,996.3,10.6,57.0,6.6,,16.4,7.2,0.0,
2003-09-08 00:00:00,999.2,11.5,67.0,7.2,,15.3,7.7,0.0,
2003-09-09 00:00:00,1000.8,10.0,53.0,6.2,,16.7,8.7,0.0,
2003-09-10 00:00:00,1001.5,9.8,53.0,6.1,,16.6,6.2,0.0,
2003-09-11 00:00:00,1002.9,9.9,65.0,6.2,,13.4,4.1,0.0,
2003-09-12 00:00:00,1003.8,10.8,76.0,6.7,,12.3,4.1,0.0,
2003-09-13 00:00:00,1009,9.9,65.0,6.1,,13.5,3.6,0.5,
2003-09-14 00:00:00,1000.4,11.6,70.0,7.2,,14.7,5.1,0.0,
2003-09-15 00:00:00,994.1,10.1,75.0,6.3,,11.7,13.9,3.2,
2003-09-16 00:00:00,999.7,9.6,81.0,6.0,,9.5,7.7,6.2,
2003-09-17 00:00:00,995.9,9.6,78.0,6.0,,10.0,3.6,0.5,
2003-09-18 00:00:00,980.1,11.9,82.0,7.6,,12.6,5.7,2.2,
2003-09-19 00:00:00,996.4,7.6,73.0,4.8,,7.4,10.8,5.9,
2003-09-20 00:00:00,1004,,,,,5.4,4.1,0.0,
2003-09-21 00:00:00,988.5,9.6,85.0,6.1,,8.8,3.1,1.8,
2003-09-22 00:00:00,974.9,8.7,73.0,5.5,,9.6,6.2,0.5,
2003-09-23 00:00:00,976.8,7.2,79.0,4.6,,5.6,7.2,0.4,
2003-09-24 00:00:00,994.4,6.9,74.0,4.3,,6.3,10.3,19.6,
2003-09-25 00:00:00,996.6,9.1,88.0,5.7,,7.4,10.3,4.3,
2003-09-26 00:00:00,989.8,9.9,92.0,6.2,,7.9,3.1,7.8,
2003-09-27 00:00:00,1000.1,7.0,73.0,4.4,,6.4,5.1,5.3,
2003-09-28 00:00:00,999.3,6.2,79.0,3.9,,3.6,2.6,1.1,
2003-09-29 00:00:00,995.9,6.7,81.0,4.2,,4.2,2.6,0.0,
2003-09-30 00:00:00,995.5,7.5,86.0,4.7,,4.9,3.1,0.0,
2003-10-01 00:00:00,993.8,8.4,84.0,5.2,,6.9,4.1,,
2003-10-02 00:00:00,990.4,7.9,76.0,5.0,,7.1,3.6,0.9,
2003-10-03 00:00:00,975.2,8.2,64.0,5.2,,9.9,6.7,2.4,
2003-10-04 00:00:00,977.1,6.2,61.0,3.9,,7.6,7.2,0.0,
2003-10-05 00:00:00,982,7.7,83.0,4.9,,6.1,5.1,0.0,
2003-10-06 00:00:00,975,5.9,65.0,3.8,,6.7,6.7,2.1,
2003-10-07 00:00:00,976.9,6.1,61.0,3.9,,7.5,6.2,0.0,
2003-10-08 00:00:00,972.6,7.8,85.0,5.1,,5.7,4.1,0.0,
2003-10-09 00:00:00,982.2,6.5,78.0,4.2,,5.2,6.7,0.5,
2003-10-10 00:00:00,974.5,7.9,85.0,5.1,,6.0,2.6,1.7,
2003-10-11 00:00:00,989.1,8.1,85.0,5.1,,6.1,6.2,5.5,
2003-10-12 00:00:00,1009.2,7.3,82.0,4.5,,5.4,5.1,6.3,
2003-10-13 00:00:00,1018.6,6.1,76.0,3.7,,3.6,3.6,1.0,
2003-10-14 00:00:00,1022.8,6.2,84.0,3.8,,2.3,3.1,0.0,
2003-10-15 00:00:00,1022.6,6.7,72.0,4.1,,5.1,4.1,0.0,
2003-10-16 00:00:00,1019.4,7.6,83.0,4.6,,5.3,3.6,0.0,
2003-10-17 00:00:00,1010,7.7,81.0,4.8,,6.1,5.1,1.0,
2003-10-18 00:00:00,1006.4,6.0,84.0,3.7,,2.3,5.7,8.9,
2003-10-19 00:00:00,1001.6,5.8,87.0,3.6,,1.0,4.6,3.2,
2003-10-20 00:00:00,998.6,5.0,88.0,3.1,,-0.9,3.6,6.5,
